1,Arsenal,3-0,4-1,0-0,0-1,0-0,4-1,2-1,2-1,2-1,1-0,3-1,1-1
		2,Aston Villa,2-1,0-1,3-3,3-2,1-0,0-1,0-1,4-0,1-3,1-0,2-3,1-6
		3,Burnley,0-1,1-0,0-0,0-1,0-1,0-0,0-2,0-2,0-1,0-1,1-0,1-0
		4,Chelsea,1-1,2-1,1-0,1-0,1-1,3-1,1-0,3-2,1-0,0-0,3-1,0-3
		5,Crystal Palace,3-1,2-1,0-2,0-2,1-2,1-0,3-1,0-1,2-1,4-1,0-1,3-1
		6,Everton,3-0,1-0,1-0,3-0,0-2,0-1,0-2,0-2,2-1,1-1,2-3,2-1
		7,Hull,1-1,2-3,1-0,1-3,0-1,0-0,0-1,0-0,1-3,0-2,2-0,0-2
		8,Leicester,2-1,2-0,1-3,3-0,2-0,5-1,2-2,0-2,3-4,3-2,1-0,0-0
		9,Liverpool,2-1,2-0,1-2,2-0,2-1,1-3,1-0,1-4,0-0,0-1,1-1,1-6
		10,Man City,2-0,3-0,2-0,3-2,6-0,2-0,1-2,0-1,1-2,2-4,1-0,4-2
		11,Man United,2-0,3-0,3-1,4-2,0-1,1-1,1-0,2-1,0-1,0-3,2-1,0-0
		12,Newcastle,0-1,1-2,1-3,2-3,1-1,2-0,0-5,0-3,0-1,0-2,0-3,1-2
		13,QPR,1-2,1-2,1-2,0-1,0-0,2-1,1-3,4-1,3-3,1-2,0-6,1-5
		14,Southampton,0-2,1-0,2-0,2-0,2-2,6-1,1-1,0-1,1-2,1-2,0-2,0-2
		15,Stoke,2-0,1-2,2-1,1-1,3-0,6-1,2-1,0-1,1-2,1-1,0-2,0-0
		16,Sunderland,0-0,0-4,1-0,1-4,2-1,0-0,1-1,0-1,1-1,2-0,0-0,1-3
		17,Swansea,2-1,0-1,3-1,1-1,2-0,2-4,2-3,1-0,0-2,3-2,1-0,0-1
		18,Tottenham,2-2,3-2,4-3,0-1,0-1,2-0,0-3,0-0,3-1,2-2,0-3,1-0
		19,West Brom,1-0,1-0,1-4,2-3,0-0,3-0,1-2,0-3,2-0,1-0,1-1,1-4
		20,West Ham,1-3,0-1,1-0,1-1,1-0,1-2,0-3,1-2,0-2,0-0,0-1,0-2
		
